LAT,LON,ER100,ER150,ER_Prob,RP10,RP20,RP50,RP100,RP_Avg,P_D1,P_D2,P_D3,P_D4,Drought_Prob,RP_Prob,Composite_Hazard
7.25,81.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,81.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,82,0,0,0,,,,,,0,0,0,0,0,,
7.25,82.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,82.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,82.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,83,0,0,0,,,,,,0,0,0,0,0,,
7.25,83.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,83.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,83.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,84,0,0,0,,,,,,0,0,0,0,0,,
7.25,84.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,84.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,84.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,85,0,0,0,,,,,,0,0,0,0,0,,
7.25,85.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,85.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,85.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,86,0,0,0,,,,,,0,0,0,0,0,,
7.25,86.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,86.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,86.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,87,0,0,0,,,,,,0,0,0,0,0,,
7.25,87.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,87.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,87.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,88,0,0,0,,,,,,0,0,0,0,0,,
7.25,88.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,88.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,88.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,89,0,0,0,,,,,,0,0,0,0,0,,
7.25,89.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,89.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,89.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,90,0,0,0,,,,,,0,0,0,0,0,,
7.25,90.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,90.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,90.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,91,0,0,0,,,,,,0,0,0,0,0,,
7.25,91.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,91.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,91.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,92,0,0,0,,,,,,0,0,0,0,0,,
7.25,92.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,92.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,92.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,93,0,0,0,,,,,,0,0,0,0,0,,
7.25,93.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,93.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,93.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,94,0,0,0,,,,,,0,0,0,0,0,,
7.25,94.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,94.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,94.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,95,0,0,0,,,,,,0,0,0,0,0,,
7.25,95.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,95.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,95.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,96,0,0,0,,,,,,0,0,0,0,0,,
7.25,96.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,96.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,96.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,97,0,0,0,,,,,,0,0,0,0,0,,
7.25,97.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,97.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,97.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,98,0,0,0,,,,,,0,0,0,0,0,,
7.25,98.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,98.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,98.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,99,0,0,0,,,,,,0,0,0,0,0,,
7.25,99.25,0,0,0,,,,,,0,0,0,0,0,,
7.25,99.5,0,0,0,,,,,,0,0,0,0,0,,
7.25,99.75,0,0,0,,,,,,0,0,0,0,0,,
7.25,100,0,0,0,,,,,,0,0,0,0,0,,
7.5,66.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,66.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,67,0,0,0,,,,,,0,0,0,0,0,,
7.5,67.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,67.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,67.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,68,0,0,0,,,,,,0,0,0,0,0,,
7.5,68.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,68.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,68.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,69,0,0,0,,,,,,0,0,0,0,0,,
7.5,69.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,69.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,69.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,70,0,0,0,,,,,,0,0,0,0,0,,
7.5,70.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,70.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,70.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,71,0,0,0,,,,,,0,0,0,0,0,,
7.5,71.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,71.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,71.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,72,0,0,0,,,,,,0,0,0,0,0,,
7.5,72.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,72.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,72.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,73,0,0,0,,,,,,0,0,0,0,0,,
7.5,73.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,73.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,73.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,74,0,0,0,,,,,,0,0,0,0,0,,
7.5,74.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,74.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,74.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,75,0,0,0,,,,,,0,0,0,0,0,,
7.5,75.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,75.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,75.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,76,0,0,0,,,,,,0,0,0,0,0,,
7.5,76.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,76.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,76.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,77,0,0,0,,,,,,0,0,0,0,0,,
7.5,77.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,77.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,77.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,78,0,0,0,,,,,,0,0,0,0,0,,
7.5,78.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,78.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,78.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,79,0,0,0,,,,,,0,0,0,0,0,,
7.5,79.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,79.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,79.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,80,0,0,0,,,,,,0,0,0,0,0,,
7.5,80.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,80.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,80.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,81,0,0,0,,,,,,0,0,0,0,0,,
7.5,81.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,81.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,81.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,82,0,0,0,,,,,,0,0,0,0,0,,
7.5,82.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,82.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,82.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,83,0,0,0,,,,,,0,0,0,0,0,,
7.5,83.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,83.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,83.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,84,0,0,0,,,,,,0,0,0,0,0,,
7.5,84.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,84.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,84.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,85,0,0,0,,,,,,0,0,0,0,0,,
7.5,85.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,85.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,85.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,86,0,0,0,,,,,,0,0,0,0,0,,
7.5,86.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,86.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,86.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,87,0,0,0,,,,,,0,0,0,0,0,,
7.5,87.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,87.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,87.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,88,0,0,0,,,,,,0,0,0,0,0,,
7.5,88.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,88.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,88.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,89,0,0,0,,,,,,0,0,0,0,0,,
7.5,89.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,89.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,89.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,90,0,0,0,,,,,,0,0,0,0,0,,
7.5,90.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,90.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,90.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,91,0,0,0,,,,,,0,0,0,0,0,,
7.5,91.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,91.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,91.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,92,0,0,0,,,,,,0,0,0,0,0,,
7.5,92.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,92.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,92.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,93,0,0,0,,,,,,0,0,0,0,0,,
7.5,93.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,93.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,93.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,94,0,0,0,,,,,,0,0,0,0,0,,
7.5,94.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,94.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,94.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,95,0,0,0,,,,,,0,0,0,0,0,,
7.5,95.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,95.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,95.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,96,0,0,0,,,,,,0,0,0,0,0,,
7.5,96.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,96.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,96.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,97,0,0,0,,,,,,0,0,0,0,0,,
7.5,97.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,97.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,97.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,98,0,0,0,,,,,,0,0,0,0,0,,
7.5,98.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,98.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,98.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,99,0,0,0,,,,,,0,0,0,0,0,,
7.5,99.25,0,0,0,,,,,,0,0,0,0,0,,
7.5,99.5,0,0,0,,,,,,0,0,0,0,0,,
7.5,99.75,0,0,0,,,,,,0,0,0,0,0,,
7.5,100,0,0,0,,,,,,0,0,0,0,0,,
7.75,66.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,66.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,67,0,0,0,,,,,,0,0,0,0,0,,
7.75,67.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,67.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,67.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,68,0,0,0,,,,,,0,0,0,0,0,,
7.75,68.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,68.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,68.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,69,0,0,0,,,,,,0,0,0,0,0,,
7.75,69.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,69.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,69.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,70,0,0,0,,,,,,0,0,0,0,0,,
7.75,70.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,70.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,70.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,71,0,0,0,,,,,,0,0,0,0,0,,
7.75,71.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,71.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,71.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,72,0,0,0,,,,,,0,0,0,0,0,,
7.75,72.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,72.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,72.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,73,0,0,0,,,,,,0,0,0,0,0,,
7.75,73.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,73.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,73.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,74,0,0,0,,,,,,0,0,0,0,0,,
7.75,74.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,74.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,74.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,75,0,0,0,,,,,,0,0,0,0,0,,
7.75,75.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,75.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,75.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,76,0,0,0,,,,,,0,0,0,0,0,,
7.75,76.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,76.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,76.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,77,0,0,0,,,,,,0,0,0,0,0,,
7.75,77.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,77.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,77.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,78,0,0,0,,,,,,0,0,0,0,0,,
7.75,78.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,78.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,78.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,79,0,0,0,,,,,,0,0,0,0,0,,
7.75,79.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,79.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,79.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,80,0,0,0,,,,,,0,0,0,0,0,,
7.75,80.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,80.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,80.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,81,0,0,0,,,,,,0,0,0,0,0,,
7.75,81.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,81.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,81.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,82,0,0,0,,,,,,0,0,0,0,0,,
7.75,82.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,82.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,82.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,83,0,0,0,,,,,,0,0,0,0,0,,
7.75,83.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,83.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,83.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,84,0,0,0,,,,,,0,0,0,0,0,,
7.75,84.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,84.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,84.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,85,0,0,0,,,,,,0,0,0,0,0,,
7.75,85.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,85.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,85.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,86,0,0,0,,,,,,0,0,0,0,0,,
7.75,86.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,86.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,86.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,87,0,0,0,,,,,,0,0,0,0,0,,
7.75,87.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,87.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,87.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,88,0,0,0,,,,,,0,0,0,0,0,,
7.75,88.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,88.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,88.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,89,0,0,0,,,,,,0,0,0,0,0,,
7.75,89.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,89.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,89.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,90,0,0,0,,,,,,0,0,0,0,0,,
7.75,90.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,90.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,90.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,91,0,0,0,,,,,,0,0,0,0,0,,
7.75,91.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,91.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,91.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,92,0,0,0,,,,,,0,0,0,0,0,,
7.75,92.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,92.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,92.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,93,0,0,0,,,,,,0,0,0,0,0,,
7.75,93.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,93.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,93.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,94,0,0,0,,,,,,0,0,0,0,0,,
7.75,94.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,94.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,94.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,95,0,0,0,,,,,,0,0,0,0,0,,
7.75,95.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,95.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,95.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,96,0,0,0,,,,,,0,0,0,0,0,,
7.75,96.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,96.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,96.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,97,0,0,0,,,,,,0,0,0,0,0,,
7.75,97.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,97.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,97.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,98,0,0,0,,,,,,0,0,0,0,0,,
7.75,98.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,98.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,98.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,99,0,0,0,,,,,,0,0,0,0,0,,
7.75,99.25,0,0,0,,,,,,0,0,0,0,0,,
7.75,99.5,0,0,0,,,,,,0,0,0,0,0,,
7.75,99.75,0,0,0,,,,,,0,0,0,0,0,,
7.75,100,0,0,0,,,,,,0,0,0,0,0,,
8,66.5,0,0,0,,,,,,0,0,0,0,0,,
8,66.75,0,0,0,,,,,,0,0,0,0,0,,
8,67,0,0,0,,,,,,0,0,0,0,0,,
8,67.25,0,0,0,,,,,,0,0,0,0,0,,
8,67.5,0,0,0,,,,,,0,0,0,0,0,,
8,67.75,0,0,0,,,,,,0,0,0,0,0,,
8,68,0,0,0,,,,,,0,0,0,0,0,,
8,68.25,0,0,0,,,,,,0,0,0,0,0,,
8,68.5,0,0,0,,,,,,0,0,0,0,0,,
8,68.75,0,0,0,,,,,,0,0,0,0,0,,
8,69,0,0,0,,,,,,0,0,0,0,0,,
8,69.25,0,0,0,,,,,,0,0,0,0,0,,
8,69.5,0,0,0,,,,,,0,0,0,0,0,,
8,69.75,0,0,0,,,,,,0,0,0,0,0,,
8,70,0,0,0,,,,,,0,0,0,0,0,,
8,70.25,0,0,0,,,,,,0,0,0,0,0,,
8,70.5,0,0,0,,,,,,0,0,0,0,0,,
8,70.75,0,0,0,,,,,,0,0,0,0,0,,
8,71,0,0,0,,,,,,0,0,0,0,0,,
8,71.25,0,0,0,,,,,,0,0,0,0,0,,
8,71.5,0,0,0,,,,,,0,0,0,0,0,,
8,71.75,0,0,0,,,,,,0,0,0,0,0,,
8,72,0,0,0,,,,,,0,0,0,0,0,,
8,72.25,0,0,0,,,,,,0,0,0,0,0,,
8,72.5,0,0,0,,,,,,0,0,0,0,0,,
8,72.75,0,0,0,,,,,,0,0,0,0,0,,
8,73,0,0,0,,,,,,0,0,0,0,0,,
8,73.25,0,0,0,,,,,,0,0,0,0,0,,
8,73.5,0,0,0,,,,,,0,0,0,0,0,,
8,73.75,0,0,0,,,,,,0,0,0,0,0,,
8,74,0,0,0,,,,,,0,0,0,0,0,,
8,74.25,0,0,0,,,,,,0,0,0,0,0,,
8,74.5,0,0,0,,,,,,0,0,0,0,0,,
8,74.75,0,0,0,,,,,,0,0,0,0,0,,
8,75,0,0,0,,,,,,0,0,0,0,0,,
8,75.25,0,0,0,,,,,,0,0,0,0,0,,
8,75.5,0,0,0,,,,,,0,0,0,0,0,,
8,75.75,0,0,0,,,,,,0,0,0,0,0,,
8,76,0,0,0,,,,,,0,0,0,0,0,,
8,76.25,0,0,0,,,,,,0,0,0,0,0,,
8,76.5,0,0,0,,,,,,0,0,0,0,0,,
8,76.75,0,0,0,,,,,,0,0,0,0,0,,
8,77,0,0,0,,,,,,0,0,0,0,0,,
8,77.25,0,0,0,,,,,,0,0,0,0,0,,
8,77.5,0,0,0,,,,,,0,0,0,0,0,,
8,77.75,0,0,0,,,,,,0,0,0,0,0,,
8,78,0,0,0,,,,,,0,0,0,0,0,,
8,78.25,0,0,0,,,,,,0,0,0,0,0,,
8,78.5,0,0,0,,,,,,0,0,0,0,0,,
8,78.75,0,0,0,,,,,,0,0,0,0,0,,
8,79,0,0,0,,,,,,0,0,0,0,0,,
8,79.25,0,0,0,,,,,,0,0,0,0,0,,
8,79.5,0,0,0,,,,,,0,0,0,0,0,,
8,79.75,0,0,0,,,,,,0,0,0,0,0,,
8,80,0,0,0,,,,,,0,0,0,0,0,,
8,80.25,0,0,0,,,,,,0,0,0,0,0,,
8,80.5,0,0,0,,,,,,0,0,0,0,0,,
8,80.75,0,0,0,,,,,,0,0,0,0,0,,
8,81,0,0,0,,,,,,0,0,0,0,0,,
8,81.25,0,0,0,,,,,,0,0,0,0,0,,
8,81.5,0,0,0,,,,,,0,0,0,0,0,,
8,81.75,0,0,0,,,,,,0,0,0,0,0,,
8,82,0,0,0,,,,,,0,0,0,0,0,,
8,82.25,0,0,0,,,,,,0,0,0,0,0,,
8,82.5,0,0,0,,,,,,0,0,0,0,0,,
8,82.75,0,0,0,,,,,,0,0,0,0,0,,
8,83,0,0,0,,,,,,0,0,0,0,0,,
8,83.25,0,0,0,,,,,,0,0,0,0,0,,
8,83.5,0,0,0,,,,,,0,0,0,0,0,,
8,83.75,0,0,0,,,,,,0,0,0,0,0,,
8,84,0,0,0,,,,,,0,0,0,0,0,,
8,84.25,0,0,0,,,,,,0,0,0,0,0,,
8,84.5,0,0,0,,,,,,0,0,0,0,0,,
8,84.75,0,0,0,,,,,,0,0,0,0,0,,
8,85,0,0,0,,,,,,0,0,0,0,0,,
8,85.25,0,0,0,,,,,,0,0,0,0,0,,
8,85.5,0,0,0,,,,,,0,0,0,0,0,,
8,85.75,0,0,0,,,,,,0,0,0,0,0,,
8,86,0,0,0,,,,,,0,0,0,0,0,,
8,86.25,0,0,0,,,,,,0,0,0,0,0,,
8,86.5,0,0,0,,,,,,0,0,0,0,0,,
8,86.75,0,0,0,,,,,,0,0,0,0,0,,
8,87,0,0,0,,,,,,0,0,0,0,0,,
8,87.25,0,0,0,,,,,,0,0,0,0,0,,
8,87.5,0,0,0,,,,,,0,0,0,0,0,,
8,87.75,0,0,0,,,,,,0,0,0,0,0,,
8,88,0,0,0,,,,,,0,0,0,0,0,,
8,88.25,0,0,0,,,,,,0,0,0,0,0,,
8,88.5,0,0,0,,,,,,0,0,0,0,0,,
8,88.75,0,0,0,,,,,,0,0,0,0,0,,
8,89,0,0,0,,,,,,0,0,0,0,0,,
8,89.25,0,0,0,,,,,,0,0,0,0,0,,
8,89.5,0,0,0,,,,,,0,0,0,0,0,,
8,89.75,0,0,0,,,,,,0,0,0,0,0,,
8,90,0,0,0,,,,,,0,0,0,0,0,,
8,90.25,0,0,0,,,,,,0,0,0,0,0,,
8,90.5,0,0,0,,,,,,0,0,0,0,0,,
8,90.75,0,0,0,,,,,,0,0,0,0,0,,
8,91,0,0,0,,,,,,0,0,0,0,0,,
8,91.25,0,0,0,,,,,,0,0,0,0,0,,
8,91.5,0,0,0,,,,,,0,0,0,0,0,,
8,91.75,0,0,0,,,,,,0,0,0,0,0,,
8,92,0,0,0,,,,,,0,0,0,0,0,,
8,92.25,0,0,0,,,,,,0,0,0,0,0,,
8,92.5,0,0,0,,,,,,0,0,0,0,0,,
8,92.75,0,0,0,,,,,,0,0,0,0,0,,
8,93,0,0,0,,,,,,0,0,0,0,0,,
8,93.25,0,0,0,,,,,,0,0,0,0,0,,
8,93.5,0,0,0,,,,,,0,0,0,0,0,,
8,93.75,0,0,0,,,,,,0,0,0,0,0,,
8,94,0,0,0,,,,,,0,0,0,0,0,,
8,94.25,0,0,0,,,,,,0,0,0,0,0,,
8,94.5,0,0,0,,,,,,0,0,0,0,0,,
8,94.75,0,0,0,,,,,,0,0,0,0,0,,
8,95,0,0,0,,,,,,0,0,0,0,0,,
8,95.25,0,0,0,,,,,,0,0,0,0,0,,
8,95.5,0,0,0,,,,,,0,0,0,0,0,,
8,95.75,0,0,0,,,,,,0,0,0,0,0,,
